Date;Speed;Density;Bt;Bz
20190731152540;;;10.51;6.58
20190731152541;;;10.56;6.57
20190731152542;;;10.56;6.51
20190731152543;;;10.55;6.55
20190731152544;;;10.53;6.52
20190731152545;;;10.52;6.58
20190731152546;;;10.31;6.57
20190731152547;;;10.36;6.23
20190731152548;;;10.51;6.16
20190731152549;;;10.51;6.25
20190731152550;;;10.6;6.52
20190731152551;;;10.49;6.18
20190731152552;;;10.43;5.93
20190731152553;;;10.39;5.99
20190731152554;;;10.52;6.17
20190731152555;;;10.41;6.15
20190731152556;;;10.44;6.24
20190731152557;;;10.56;6.31
20190731152558;;;10.56;6.25
20190731152559;;;10.5;6.25
20190731152600;;;10.54;6.12
20190731152601;;;10.56;6.16
20190731152602;;;10.52;6.2
20190731152603;;;10.54;6.18
20190731152604;;;10.55;6.28
20190731152605;;;10.6;6.33
20190731152606;;;10.34;6.21
20190731152607;;;10.39;6.26
20190731152608;;;10.47;6.27
20190731152609;;;10.53;6.31
20190731152610;;;10.56;6.3
20190731152611;;;10.51;6.28
20190731152612;;;10.41;6.16
20190731152613;;;10.4;6.01
20190731152614;;;10.49;6.04
20190731152615;;;10.54;6.06
20190731152616;;;10.48;6.1
20190731152617;;;10.49;6.06
20190731152618;;;10.6;6.11
20190731152619;;;10.54;6.16
20190731152620;;;10.54;6.17
20190731152621;;;10.43;6.1
20190731152622;;;10.57;6.21
20190731152623;;;10.61;6.26
20190731152624;;;10.62;6.2
20190731152625;;;10.6;6.2
20190731152626;;;10.57;6.16
20190731152627;;;10.57;6.2
20190731152628;;;10.56;6.16
20190731152629;;;10.58;6.2
20190731152630;;;10.58;6.2
20190731152631;;;10.6;6.15
20190731152632;;;10.56;6.14
20190731152633;;;10.56;6.16
20190731152634;;;10.56;6.06
20190731152635;;;10.6;6.1
20190731152636;;;10.59;6.16
20190731152637;;;10.56;6.24
20190731152638;;;10.56;6.23
20190731152639;;;10.57;6.24
20190731152640;;;10.62;6.22
20190731152641;;;10.52;6.15
20190731152642;;;10.58;6.21
20190731152643;;;10.57;6.2
20190731152644;;;10.58;6.24
20190731152645;;;10.62;6.27
20190731152646;;;10.64;6.24
20190731152647;;;10.6;6.27
20190731152648;;;10.64;6.23
20190731152649;;;10.57;6.23
20190731152650;;;10.62;6.29
20190731152651;;;10.61;6.21
20190731152652;;;10.56;6.01
20190731152653;;;10.6;5.96
20190731152654;;;10.63;5.92
20190731152655;;;10.58;5.99
20190731152656;;;10.6;6.12
20190731152657;;;10.59;6.11
20190731152658;;;10.58;6.12
20190731152659;;;10.62;6.09
20190731152700;;;10.59;6.09
20190731152701;;;10.64;6.12
20190731152702;;;10.57;6.03
20190731152703;;;10.59;6.0
20190731152704;;;10.6;6.04
20190731152705;;;10.57;6.1
20190731152706;;;10.46;6.07
20190731152707;;;10.51;6.09
20190731152708;;;10.51;6.11
20190731152709;;;10.55;6.04
20190731152710;;;10.53;6.18
20190731152711;;;10.51;6.26
20190731152712;;;10.33;6.27
20190731152713;;;10.22;6.04
20190731152714;;;10.29;6.0
20190731152715;;;10.41;6.04
20190731152716;;;10.43;6.11
20190731152717;;;10.4;6.06
20190731152718;;;10.38;6.1
20190731152719;;;10.4;6.17
20190731152720;;;10.4;6.28
20190731152721;;;10.38;6.35
20190731152722;;;10.31;6.21
20190731152723;;;10.24;6.18
20190731152724;;;10.19;6.21
20190731152725;;;10.2;6.23
20190731152726;;;10.24;6.19
20190731152727;;;10.26;6.24
20190731152728;;;10.16;6.13
20190731152729;;;9.98;6.09
20190731152730;;;9.92;6.04
20190731152731;;;9.91;5.94
20190731152732;;;10.03;6.04
20190731152733;;;10.01;6.02
20190731152734;;;9.91;5.93
20190731152735;;;9.85;5.82
20190731152736;;;9.92;5.91
20190731152737;;;9.89;5.86
20190731152738;;;9.89;5.95
20190731152739;;;9.92;5.91
20190731152740;;;9.84;5.99
20190731152741;;;9.77;5.92
20190731152742;;;9.92;6.09
20190731152743;;;9.87;6.14
20190731152744;;;9.86;6.12
20190731152745;;;9.82;6.12
20190731152746;;;9.86;6.08
20190731152747;;;9.78;6.03
20190731152748;;;9.79;6.16
20190731152749;;;9.81;6.3
20190731152750;;;9.77;6.11
20190731152751;;;9.86;6.27
20190731152752;;;9.88;6.24
20190731152753;;;9.86;6.3
20190731152754;;;9.86;6.25
20190731152755;;;9.86;6.18
20190731152756;;;9.86;6.27
20190731152757;;;9.84;6.4
20190731152758;;;9.87;6.4
20190731152759;;;9.82;6.33
20190731152800;;;9.71;6.42
20190731152801;;;9.81;6.48
20190731152802;;;9.98;6.62
20190731152803;;;9.89;6.53
20190731152804;;;9.82;6.65
20190731152805;;;9.75;6.74
20190731152806;;;9.86;7.12
20190731152807;;;9.88;6.88
20190731152808;;;9.9;6.91
20190731152809;;;9.85;6.92
20190731152810;;;9.84;6.96
20190731152811;;;9.99;6.97
20190731152812;;;9.9;7.02
20190731152813;;;9.81;7.06
20190731152814;;;9.95;7.13
20190731152815;;;9.88;6.98
20190731152816;;;9.87;6.65
20190731152817;;;9.92;6.52
20190731152818;;;9.93;6.22
20190731152819;;;9.95;6.21
20190731152820;;;9.91;6.02
20190731152821;;;9.89;6.06
20190731152822;;;9.84;6.16
20190731152823;;;9.9;6.27
20190731152824;;;10.0;6.65
20190731152825;;;9.6;6.63
20190731152826;;;9.72;6.67
20190731152827;;;9.78;6.37
20190731152828;;;9.8;6.19
20190731152829;;;10.0;6.18
20190731152830;;;9.91;6.19
20190731152831;;;9.99;6.23
20190731152832;;;10.02;6.12
20190731152833;;;10.01;6.16
20190731152834;;;9.88;6.11
20190731152835;;;9.92;5.96
20190731152836;;;10.11;6.02
20190731152837;;;10.0;5.84
20190731152838;;;10.11;5.93
20190731152839;;;10.07;5.9
20190731152840;;;10.04;5.93
20190731152841;;;9.95;5.85
20190731152842;;;9.9;5.65
20190731152843;;;9.58;5.53
20190731152844;;;9.42;5.45
20190731152845;;;9.37;5.42
20190731152846;;;9.45;5.58
20190731152847;;;9.7;5.73
20190731152848;;;9.71;5.86
20190731152849;;;9.85;5.84
20190731152850;;;9.69;5.72
20190731152851;;;9.54;5.68
20190731152852;;;9.99;6.08
20190731152853;;;10.15;6.04
20190731152854;;;10.09;5.97
20190731152855;;;9.97;5.95
20190731152856;;;10.07;5.98
20190731152857;;;10.0;6.02
20190731152858;;;9.84;5.9
20190731152859;;;9.87;5.88
20190731152900;;;9.73;5.71
20190731152901;;;9.74;5.77
20190731152902;;;9.68;5.7
20190731152903;;;9.55;5.6
20190731152904;;;9.55;5.57
20190731152905;;;9.57;5.64
20190731152906;;;9.57;5.71
20190731152907;;;9.56;5.63
20190731152908;;;9.67;5.67
20190731152909;;;10.17;6.02
20190731152910;;;10.22;6.02
20190731152911;;;10.18;5.94
20190731152912;;;10.11;5.91
20190731152913;;;10.11;5.92
20190731152914;;;10.17;5.95
20190731152915;;;10.12;5.86
20190731152916;;;10.12;5.81
20190731152917;;;10.09;5.8
20190731152918;;;10.03;5.77
20190731152919;;;10.08;5.74
20190731152920;;;10.0;5.72
20190731152921;;;10.0;5.78
20190731152922;;;10.15;5.9
20190731152923;;;10.14;5.84
20190731152924;;;10.17;5.84
20190731152925;;;10.43;5.98
20190731152926;;;10.69;6.15
20190731152927;;;10.7;6.23
20190731152928;;;10.74;6.2
20190731152929;;;10.74;6.2
20190731152930;;;10.76;6.24
20190731152931;;;10.78;6.24
20190731152932;;;10.76;6.27
20190731152933;;;10.73;6.22
20190731152934;;;10.56;6.1
20190731152935;;;10.71;6.25
20190731152936;;;10.8;6.25
20190731152937;;;10.79;6.24
20190731152938;;;10.78;6.28
20190731152939;;;10.74;6.22
20190731152940;;;10.77;6.23
20190731152941;;;10.8;6.25
20190731152942;;;10.77;6.27
20190731152943;;;10.79;6.25
20190731152944;;;10.46;6.03
20190731152945;;;10.06;5.8
20190731152946;;;10.03;5.83
20190731152947;;;10.31;5.97
20190731152948;;;10.54;6.16
20190731152949;;;10.58;6.19
20190731152950;;;10.33;5.94
20190731152951;;;10.0;5.69
20190731152952;;;10.04;5.73
20190731152953;;;10.19;5.84
20190731152954;;;10.49;6.12
20190731152955;;;10.64;6.15
20190731152956;;;10.55;6.27
20190731152957;;;10.53;6.19
20190731152958;;;10.4;6.09
20190731152959;;;10.45;6.01
20190731153000;;;10.66;6.22
20190731153001;;;10.66;6.23
20190731153002;;;10.68;6.24
20190731153003;;;10.71;6.24
20190731153004;;;10.69;6.23
20190731153005;;;10.68;6.19
20190731153006;;;10.71;6.16
20190731153007;;;10.71;6.21
20190731153008;;;10.67;6.22
20190731153009;;;10.67;6.25
20190731153010;;;10.7;6.23
20190731153011;;;10.67;6.18
20190731153012;;;10.7;6.16
20190731153013;;;10.68;6.18
20190731153014;;;10.63;6.19
20190731153015;;;10.63;6.22
20190731153016;;;10.65;6.26
20190731153017;;;10.61;6.22
20190731153018;;;10.56;6.13
20190731153019;;;10.55;6.13
20190731153020;;;10.6;6.12
20190731153021;;;10.63;6.13
20190731153022;;;10.64;6.13
20190731153023;;;10.61;6.12
20190731153024;;;10.63;6.21
20190731153025;;;10.66;6.18
20190731153026;;;10.67;6.13
20190731153027;;;10.64;6.1
20190731153028;;;10.65;6.07
20190731153029;;;10.65;6.06
20190731153030;;;10.67;6.03
20190731153031;;;10.63;6.05
20190731153032;;;10.62;6.0
20190731153033;;;10.6;5.97
20190731153034;;;10.63;6.03
20190731153035;;;10.67;6.17
20190731153036;;;10.64;6.17
20190731153037;;;10.63;6.13
20190731153038;;;10.63;6.17
20190731153039;;;10.66;6.21
20190731153040;;;10.67;6.2
20190731153041;;;10.65;6.19
20190731153042;;;10.66;6.19
20190731153043;;;10.61;6.18
20190731153044;;;10.64;6.19
20190731153045;;;10.68;6.17
20190731153046;;;10.63;6.14
20190731153047;;;10.66;6.17
20190731153048;;;10.65;6.1
20190731153049;;;10.59;6.03
20190731153050;;;10.62;6.09
20190731153051;;;10.64;6.08
20190731153052;;;10.66;6.12
20190731153053;;;10.62;6.1
20190731153054;;;10.62;6.09
20190731153055;;;10.67;6.1
20190731153056;;;10.65;6.12
20190731153057;;;10.69;6.12
20190731153058;;;10.63;6.13
20190731153059;;;10.55;6.05
20190731153100;;;10.59;6.07
20190731153101;;;10.6;6.1
20190731153102;;;10.61;6.11
20190731153103;;;10.63;6.16
20190731153104;;;10.63;6.27
20190731153105;;;10.65;6.26
20190731153106;;;10.62;6.12
20190731153107;;;10.6;6.03
20190731153108;;;10.52;6.04
20190731153109;;;10.59;6.33
20190731153110;;;10.64;6.29
20190731153111;;;10.68;6.21
20190731153112;;;10.64;6.2
20190731153113;;;10.64;6.2
20190731153114;;;10.6;6.2
20190731153115;;;10.59;6.17
20190731153116;;;10.64;6.2
20190731153117;;;10.64;6.17
20190731153118;;;10.61;6.25
20190731153119;;;10.63;6.2
20190731153120;;;10.63;6.16
20190731153121;;;10.65;6.12
20190731153122;;;10.61;6.07
20190731153123;;;10.6;6.09
20190731153124;;;10.6;6.33
20190731153125;;;10.63;6.3
20190731153126;;;10.6;6.25
20190731153127;;;10.61;6.27
20190731153128;;;10.62;6.19
20190731153129;;;10.65;6.18
20190731153130;;;10.59;6.22
20190731153131;;;10.58;6.21
20190731153132;;;10.63;6.21
20190731153133;;;10.61;6.19
20190731153134;;;10.58;6.15
20190731153135;;;10.59;6.16
20190731153136;;;10.61;6.14
20190731153137;;;10.59;6.21
20190731153138;;;10.62;6.16
20190731153139;;;10.63;6.01
20190731153140;;;10.61;6.07
20190731153141;;;10.63;6.13
20190731153142;;;10.63;6.03
20190731153143;;;10.59;6.06
20190731153144;;;10.61;6.1
20190731153145;;;10.62;6.04
20190731153146;;;10.58;6.01
20190731153147;;;10.62;6.09
20190731153148;;;10.65;6.11
20190731153149;;;10.58;6.14
20190731153150;;;10.62;6.23
20190731153151;;;10.65;6.19
20190731153152;;;10.59;6.04
20190731153153;;;10.57;6.06
20190731153154;;;10.6;5.95
20190731153155;;;10.57;5.85
20190731153156;;;10.54;5.72
20190731153157;;;10.53;5.67
20190731153158;;;10.54;5.7
20190731153159;;;10.54;5.64
20190731153200;;;10.58;5.65
20190731153201;;;10.54;5.57
20190731153202;;;10.59;5.56
20190731153203;;;10.57;5.53
20190731153204;;;10.55;5.61
20190731153205;;;10.56;5.74
20190731153206;;;10.58;5.78
20190731153207;;;10.58;5.71
20190731153208;;;10.53;5.67
20190731153209;;;10.57;5.65
20190731153210;;;10.56;5.65
20190731153211;;;10.56;5.71
20190731153212;;;10.59;5.72
20190731153213;;;10.56;5.72
20190731153214;;;10.55;5.71
20190731153215;;;10.56;5.73
20190731153216;;;10.55;5.69
20190731153217;;;10.54;5.6
20190731153218;;;10.51;5.69
20190731153219;;;10.54;5.81
20190731153220;;;10.54;5.73
20190731153221;;;10.53;5.61
20190731153222;;;10.54;5.62
20190731153223;;;10.52;5.59
20190731153224;;;10.56;5.66
20190731153225;;;10.55;5.66
20190731153226;;;10.56;5.53
20190731153227;;;10.64;5.55
20190731153228;;;10.59;5.43
20190731153229;;;10.57;5.49
20190731153230;;;10.53;5.51
20190731153231;;;10.55;5.74
20190731153232;;;10.59;5.78
20190731153233;;;10.63;5.94
20190731153234;;;10.67;5.97
20190731153235;;;10.65;5.82
20190731153236;;;10.61;6.0
20190731153237;;;10.62;6.01
20190731153238;;;10.64;6.15
20190731153239;;;10.65;6.08
20190731153240;;;10.69;5.94
20190731153241;;;10.66;5.87
20190731153242;;;10.61;5.75
20190731153243;;;10.57;5.74
20190731153244;;;10.57;6.05
20190731153245;;;10.6;6.15
20190731153246;;;10.57;6.15
20190731153247;;;10.54;6.05
20190731153248;;;10.57;6.07
20190731153249;;;10.6;6.08
20190731153250;;;10.66;6.19
20190731153251;;;10.58;5.97
20190731153252;;;10.57;5.96
20190731153253;;;10.58;6.03
20190731153254;;;10.62;6.05
20190731153255;;;10.59;6.07
20190731153256;;;10.6;6.05
20190731153257;;;10.62;6.07
20190731153258;;;10.6;6.09
20190731153259;;;10.6;6.05
20190731153300;;;10.59;6.12
20190731153301;;;10.65;6.23
20190731153302;;;10.63;6.29
20190731153303;;;10.71;6.4
20190731153304;;;10.63;6.36
20190731153305;;;10.64;6.12
20190731153306;;;10.65;6.04
20190731153307;;;10.66;6.15
20190731153308;;;10.66;6.12
20190731153309;;;10.59;5.97
20190731153310;;;10.68;5.95
20190731153311;;;10.62;5.84
20190731153312;;;10.65;5.95
20190731153313;;;10.64;6.04
20190731153314;;;10.68;5.99
20190731153315;;;10.69;5.93
20190731153316;;;10.75;5.86
20190731153317;;;10.74;5.88
20190731153318;;;10.75;6.03
20190731153319;;;10.7;6.13
20190731153320;;;10.68;6.22
20190731153321;;;10.72;6.36
20190731153322;;;10.71;6.38
20190731153323;;;10.69;6.3
20190731153324;;;10.72;6.37
20190731153325;;;10.73;6.39
20190731153326;;;10.76;6.34
20190731153327;;;10.73;6.29
20190731153328;;;10.71;6.33
20190731153329;;;10.68;6.62
20190731153330;;;10.77;6.63
20190731153331;;;10.69;6.38
20190731153332;;;10.67;6.46
20190731153333;;;10.69;6.59
20190731153334;;;10.68;6.58
20190731153335;;;10.68;6.5
20190731153336;;;10.77;6.55
20190731153337;;;10.78;6.3
20190731153338;;;10.7;6.46
20190731153339;;;10.73;6.29
20190731153340;;;10.69;6.31
20190731153341;;;10.7;6.36
20190731153342;;;10.71;6.3
20190731153343;;;10.7;6.27
20190731153344;;;10.69;6.23
20190731153345;;;10.67;6.26
20190731153346;;;10.71;6.39
20190731153347;;;10.69;6.34
20190731153348;;;10.7;6.29
20190731153349;;;10.74;6.3
20190731153350;;;10.68;6.25
20190731153351;;;10.75;6.26
20190731153352;;;10.75;6.42
20190731153353;;;10.72;6.54
20190731153354;;;10.72;6.53
20190731153355;;;10.73;6.57
20190731153356;;;10.75;6.47
20190731153357;;;10.73;6.48
20190731153358;;;10.75;6.51
20190731153359;;;10.7;6.42
20190731153400;;;10.72;6.44
20190731153401;;;10.72;6.46
20190731153402;;;10.74;6.39
20190731153403;;;10.69;6.4
20190731153404;;;10.73;6.5
20190731153405;;;10.72;6.44
20190731153406;;;10.73;6.48
20190731153407;;;10.68;6.48
20190731153408;;;10.68;6.4
20190731153409;;;10.74;6.57
20190731153410;;;10.71;6.54
20190731153411;;;10.64;6.48
20190731153412;;;10.74;6.45
20190731153413;;;10.7;6.46
20190731153414;;;10.7;6.57
20190731153415;;;10.71;6.63
20190731153416;;;10.76;6.57
20190731153417;;;10.72;6.58
20190731153418;;;10.69;6.58
20190731153419;;;10.74;6.53
20190731153420;;;10.7;6.55
20190731153421;;;10.73;6.64
20190731153422;;;10.67;6.64
20190731153423;;;10.77;6.73
20190731153424;;;10.71;6.7
20190731153425;;;10.72;6.77
20190731153426;;;10.76;6.77
20190731153427;;;10.67;6.66
20190731153428;;;10.65;6.52
20190731153429;;;10.68;6.62
20190731153430;;;10.74;6.67
20190731153431;;;10.76;6.68
20190731153432;;;10.8;6.73
20190731153433;;;10.74;6.76
20190731153434;;;10.77;6.78
20190731153435;;;10.73;6.74
20190731153436;;;10.73;6.84
20190731153437;;;10.83;6.75
20190731153438;;;10.76;6.51
20190731153439;;;10.75;6.58
20190731153440;;;10.69;6.54
20190731153441;;;10.74;6.71
20190731153442;;;10.77;6.68
20190731153443;;;10.82;6.78
20190731153444;;;10.8;6.62
20190731153445;;;10.82;6.63
20190731153446;;;10.88;6.45
20190731153447;;;10.79;6.29
20190731153448;;;10.81;6.27
20190731153449;;;10.74;6.26
20190731153450;;;10.7;6.17
20190731153451;;;10.79;6.48
20190731153452;;;10.8;6.49
20190731153453;;;10.73;6.3
20190731153454;;;10.71;6.32
20190731153455;;;10.72;6.31
20190731153456;;;10.64;6.43
20190731153457;;;10.76;6.67
20190731153458;;;10.73;6.37
20190731153459;;;10.71;6.34
20190731153500;;;10.7;6.31
20190731153501;;;10.65;6.37
20190731153502;;;10.66;6.43
20190731153503;;;10.71;6.53
20190731153504;;;10.76;6.62
20190731153505;;;10.72;6.67
20190731153506;;;10.73;6.71
20190731153507;;;10.73;6.71
20190731153508;;;10.74;6.68
20190731153509;;;10.78;6.84
20190731153510;;;10.91;6.65
20190731153511;;;10.81;6.41
20190731153512;;;10.75;6.5
20190731153513;;;10.77;6.69
20190731153514;;;10.75;6.73
20190731153515;;;10.71;6.76
20190731153516;;;10.7;6.71
20190731153517;;;10.74;6.77
20190731153518;;;10.74;6.77
20190731153519;;;10.68;6.74
20190731153520;;;10.71;6.77
20190731153521;;;10.71;6.72
20190731153522;;;10.7;6.68
20190731153523;;;10.73;6.66
20190731153524;;;10.78;6.73
20190731153525;;;10.75;6.66
20190731153526;;;10.73;6.63
20190731153527;;;10.77;6.68
20190731153528;;;10.77;6.65
20190731153529;;;10.74;6.55
20190731153530;;;10.71;6.47
20190731153531;;;10.72;6.65
20190731153532;;;10.74;6.69
20190731153533;;;10.8;6.73
20190731153534;;;10.81;6.51
20190731153535;;;10.73;6.64
20190731153536;;;10.85;6.69
20190731153537;;;10.86;6.67
20190731153538;;;10.91;6.65
20190731153539;;;10.87;6.57
20190731153540;;;10.86;6.63
20190731153541;;;10.98;6.61
20190731153542;;;10.92;6.53
20190731153543;;;10.89;6.4
20190731153544;;;10.86;6.16
20190731153545;;;10.81;6.05
20190731153546;;;10.82;6.27
20190731153547;;;10.89;6.42
20190731153548;;;10.9;6.45
20190731153549;;;10.92;6.57
20190731153550;;;10.94;6.56
20190731153551;;;10.85;6.41
20190731153552;;;10.84;6.32
20190731153553;;;10.87;6.37
20190731153554;;;10.89;6.38
20190731153555;;;10.83;6.28
20190731153556;;;10.89;6.3
20190731153557;;;10.81;6.26
20190731153558;;;10.85;6.34
20190731153559;;;10.9;6.44
20190731153600;;;10.86;6.4
20190731153601;;;10.85;6.41
20190731153602;;;10.85;6.46
20190731153603;;;10.89;6.44
20190731153604;;;10.82;6.39
20190731153605;;;10.84;6.49
20190731153606;;;10.82;6.45
20190731153607;;;10.81;6.45
20190731153608;;;10.79;6.48
20190731153609;;;10.8;6.59
20190731153610;;;10.8;6.72
20190731153611;;;10.8;7.07
20190731153612;;;10.87;7.2
20190731153613;;;10.86;7.02
20190731153614;;;10.88;6.93
20190731153615;;;10.87;6.86
20190731153616;;;10.83;6.81
20190731153617;;;10.84;6.82
20190731153618;;;10.86;6.84
20190731153619;;;10.87;6.91
20190731153620;;;10.84;6.88
20190731153621;;;10.82;6.82
20190731153622;;;10.84;6.83
20190731153623;;;10.84;6.89
20190731153624;;;10.83;6.91
20190731153625;;;10.87;6.91
20190731153626;;;10.82;6.91
20190731153627;;;10.81;6.89
20190731153628;;;10.79;6.83
20190731153629;;;10.77;6.84
20190731153630;;;10.79;6.8
20190731153631;;;10.74;6.74
20190731153632;;;10.77;6.78
20190731153633;;;10.85;6.83
20190731153634;;;10.87;6.88
20190731153635;;;10.89;6.84
20190731153636;;;10.87;6.64
20190731153637;;;10.85;6.64
20190731153638;;;10.85;6.8
20190731153639;;;10.88;6.74
20190731153640;;;10.81;6.67
20190731153641;;;10.85;6.69
20190731153642;;;10.86;6.77
20190731153643;;;10.85;6.76
20190731153644;;;10.8;6.72
20190731153645;;;10.84;6.89
20190731153646;;;10.81;6.77
20190731153647;;;10.83;6.75
20190731153648;;;10.83;6.81
20190731153649;;;10.87;6.88
20190731153650;;;10.86;6.83
20190731153651;;;10.84;6.93
20190731153652;;;10.85;6.91
20190731153653;;;10.77;6.87
20190731153654;;;10.8;6.87
20190731153655;;;10.81;6.88
20190731153656;;;10.84;6.87
20190731153657;;;10.84;6.81
20190731153658;;;10.79;6.82
20190731153659;;;10.83;6.88
20190731162549;;;9.29;3.84
20190731162550;;;9.35;4.09
20190731162551;;;9.4;3.92
20190731162552;;;9.44;3.88
20190731162553;;;9.49;3.47
20190731162554;;;9.5;3.09
20190731162555;;;9.46;2.49
20190731162556;;;9.47;1.3
20190731162557;;;9.2;0.4
20190731162558;;;9.17;0.52
20190731162559;;;9.2;0.65
20190731162600;;;9.1;1.23
20190731162601;;;9.08;2.38
20190731162602;;;9.17;3.99
20190731162603;;;9.21;4.71
20190731162604;;;9.2;4.75
20190731162605;;;9.3;4.32
20190731162606;;;9.25;4.13
20190731162607;;;9.25;3.9
20190731162608;;;9.29;3.59
20190731162609;;;9.31;3.51
20190731162610;;;9.25;3.09
20190731162611;;;9.21;3.09
20190731162612;;;9.2;3.61
20190731162613;;;9.36;3.44
20190731162614;;;9.38;3.17
20190731162615;;;9.26;2.87
20190731162616;;;9.15;3.06
20190731162617;;;9.22;3.25
20190731162618;;;9.25;3.27
20190731162619;;;9.21;3.34
20190731162620;;;9.25;3.26
20190731162621;;;9.23;3.19
20190731162622;;;9.24;3.69
20190731162623;;;9.2;4.06
20190731162624;;;9.45;4.31
20190731162625;;;9.28;3.23
20190731162626;;;9.14;3.14
20190731162627;;;9.17;3.32
20190731162628;;;9.23;3.22
20190731162629;;;9.2;3.03
20190731162630;;;9.16;3.24
20190731162631;;;9.21;3.08
20190731162632;;;9.23;3.18
20190731162633;;;9.31;2.36
20190731162634;;;9.04;2.21
20190731162635;;;9.03;3.22
20190731162636;;;9.19;3.22
20190731162637;;;9.18;2.6
20190731162638;;;9.27;1.87
20190731162639;;;9.18;1.53
20190731162640;;;9.21;1.69
20190731162641;;;9.34;1.36
20190731162642;;;9.3;0.84
20190731162643;;;9.13;0.59
20190731162644;;;9.21;0.03
20190731162645;;;9.12;-0.22
20190731162646;;;9.09;0.01
20190731162647;;;9.13;-0.05
20190731162648;;;9.07;0.01
20190731162649;;;9.05;0.26
20190731162650;;;9.13;0.51
20190731162651;;;9.19;0.07
20190731162652;;;9.11;0.13
20190731162653;;;9.11;0.7
20190731162654;;;9.11;0.83
20190731162655;;;9.18;0.95
20190731162656;;;9.24;0.63
20190731162657;;;9.15;0.54
20190731162658;;;9.17;0.78
20190731162659;;;9.28;0.39
20190731162700;;;9.2;0.02
20190731162701;;;9.12;0.07
20190731162702;;;9.13;0.19
20190731162703;;;9.15;0.16
20190731162704;;;9.21;-0.04
20190731162705;;;9.14;-0.01
20190731162706;;;9.14;-0.01
20190731162707;;;9.16;-0.07
20190731162708;;;9.11;0.03
20190731162709;;;9.14;0.31
20190731162710;;;9.11;0.37
20190731162711;;;9.12;0.29
20190731162712;;;9.18;0.13
20190731162713;;;9.15;-0.04
20190731162714;;;9.07;0.0
20190731162715;;;9.09;0.54
20190731162716;;;9.11;0.63
20190731162717;;;9.01;0.39
20190731162718;;;9.01;0.5
20190731162719;;;9.04;0.51
20190731162720;;;8.98;0.49
20190731162721;;;8.87;0.9
20190731162722;;;8.98;1.32
20190731162723;;;8.88;1.69
20190731162724;;;9.11;2.03
20190731162725;;;9.16;1.12
20190731162726;;;9.15;0.09
20190731162727;;;9.09;-0.4
20190731162728;;;8.98;-0.65
20190731162729;;;9.04;-0.35
20190731162730;;;9.02;-0.34
20190731162731;;;9.03;-0.29
20190731162732;;;9.0;-0.2
20190731162733;;;9.04;-0.18
20190731162734;;;8.98;-0.11
20190731162735;;;9.0;-0.06
20190731162736;;;9.0;-0.1
20190731162737;;;8.91;0.16
20190731162738;;;8.92;0.13
20190731162739;;;8.87;0.35
20190731162740;;;8.89;0.38
20190731162741;;;8.86;0.29
20190731162742;;;8.9;0.52
20190731162743;;;8.84;0.84
20190731162744;;;8.83;1.34
20190731162745;;;8.86;1.49
20190731162746;;;8.88;1.37
20190731162747;;;8.9;1.56
20190731162748;;;9.02;1.05
20190731162749;;;8.96;0.49
20190731162750;;;8.93;0.24
20190731162751;;;8.93;0.16
20190731162752;;;8.81;0.37
20190731162753;;;8.89;1.95
20190731162754;;;9.04;2.26
20190731162755;;;9.05;1.82
20190731162756;;;8.99;1.55
20190731162757;;;9.0;1.33
20190731162758;;;9.09;0.89
20190731162759;;;9.0;0.81
20190731162800;;;9.02;0.69
20190731162801;;;9.05;0.34
20190731162802;;;8.88;0.09
20190731162803;;;8.9;-0.05
20190731162804;;;8.89;-0.28
20190731162805;;;8.82;-0.02
20190731162806;;;8.84;0.27
20190731162807;;;8.85;0.45
20190731162808;;;8.82;0.56
20190731162809;;;8.93;0.77
20190731162810;;;9.02;0.56
20190731162811;;;8.93;0.22
20190731162812;;;8.9;0.71
20190731162813;;;9.07;0.65
20190731162814;;;9.06;0.39
20190731162815;;;9.0;0.37
20190731162816;;;9.05;0.12
20190731162817;;;9.04;-0.16
20190731162818;;;9.06;-0.16
20190731162819;;;8.91;0.25
20190731162820;;;8.99;0.48
20190731162821;;;9.03;-0.01
20190731162822;;;8.92;-0.12
20190731162823;;;8.92;-0.01
20190731162824;;;8.9;0.04
20190731162825;;;8.99;-0.06
20190731162826;;;8.96;-0.22
20190731162827;;;8.96;-0.45
20190731162828;;;8.88;-0.44
20190731162829;;;8.92;-0.19
20190731162830;;;8.92;0.04
20190731162831;;;8.94;0.04
20190731162832;;;8.91;-0.02
20190731162833;;;8.89;0.02
20190731162834;;;8.83;0.02
20190731162835;;;8.88;0.11
20190731162836;;;8.82;0.38
20190731162837;;;8.86;0.59
20190731162838;;;8.92;0.68
20190731162839;;;8.92;0.45
20190731162840;;;8.95;0.15
20190731162841;;;8.78;0.23
20190731162842;;;8.84;1.06
20190731162843;;;9.04;1.14
20190731162844;;;9.04;0.69
20190731162845;;;9.04;0.5
20190731162846;;;9.04;0.36
20190731162847;;;9.14;0.21
20190731162848;;;8.92;0.0
20190731162849;;;8.94;0.52
20190731162850;;;8.98;1.27
20190731162851;;;9.08;1.61
20190731162852;;;9.07;1.66
20190731162853;;;9.14;1.47
20190731162854;;;9.12;0.76
20190731162855;;;9.05;0.83
20190731162856;;;9.05;1.03
20190731162857;;;9.06;1.13
20190731162858;;;9.05;1.15
20190731162859;;;9.06;1.19
